domain,application,version,users,MAU,HYAU,posts
fedi.nlpagan.net,akkoma,3.10.4-1-gebfb617b,2,1,2,3725
peoplemaking.games,mastodon,4.1.3+glitch,2744,510,1031,155909
misskey.sk85.org,misskey,2023.10.2,3,null,null,332
rollenspiel.social,mastodon,4.2.3,4524,737,1481,233742
dragonscave.space,hometown,4.0.10+hometown-1.1.1,379,238,300,350032
assemblag.es,hometown,4.0.6+hometown-1.1.1,567,183,279,45942
nondeterministic.computer,mastodon,4.2.0,3,3,3,2745
mk.u0conveni.club,misskey,2023.11.1,13,null,null,15608
nya.one,misskey,2023.11.1,2968,null,null,127390
thefooty.club,mastodon,4.2.0,67,33,53,8589
vt.social,mastodon,4.1.2+glitch+th+vtsocial,1038,300,729,112089
momo.dosuto.net,cherrypick,4.5.2,14,null,null,1381
misskey.udonchan.tk,misskey,13.14.2,3,null,null,4
lea.pet,sharkey,2023.12.0.beta1,112,null,null,37551
eu.mastodon.green,mastodon,4.2.1,57,20,38,4705
shakedown.social,mastodon,4.2.1,1742,470,961,180802
tv.schenklradio.de,owncast,0.1.2,1,1,1,72
live.retrostrange.com,owncast,0.1.1,1,1,1,290
junkhub.org,mastodon,4.2.3,2,2,2,6263
pl.ebin.zone,pleroma,2.6.0,2,1,1,13253
misskey.omhnc.net,misskey,13.14.2,8,null,null,194023
tootsfrom.ahabitual.dev,mastodon,4.2.3,2,2,2,17717
ohbear.wtf,mastodon,4.2.3,4,4,5,1647
wiwi.video,peertube,6.0.2,3792,158,392,858
sukebepacos.com,mastodon,4.2.1,1,1,1,2813
misskey.damnx.net,misskey,2023.11.1,3,null,null,37542
landofkittens.social,akkoma,3.10.3-200-g5c164028-develop,94,11,30,54649
oxytodon.com,mastodon,4.2.3,1,1,1,3512
mstdn.shihoya.tokyo,mastodon,4.1.2,3,3,3,11037
shredderfood.com,mastodon,4.2.1,4,1,1,2405
mi.nxsux.xyz,misskey,2023.10.1,4,null,null,1554
ostfrie.se,akkoma,3.10.2-0-gba1ed37,4,3,4,677
tighnari.site,mastodon,4.2.1,3,1,1,1356
pleroma.amefur.asia,pleroma,2.5.2-v2-5-2-workbench,1,1,1,7490
fedi.aroundthemilkyway.nohost.me,gotosocial,0.12.2 git-096c517,1,null,null,4451
mastodon.transneptune.net,mastodon,4.2.3,16,3,7,7820
social.tabathawood.com,mastodon,4.1.3,2,1,2,2234
haqueers.com,mastodon,4.0.5,15,7,10,12613
social.opendium.com,mastodon,4.2.0,1,1,1,15
xn--zck4ad5f2e.xn--q9jyb4c,mastodon,4.1.10,1,1,1,58
localization.cafe,mastodon,4.2.3,258,52,121,7078
crescent.ct2.io,mastodon,4.1.4,1,1,1,139
mastodon.gamedev.place,mastodon,4.2.3,30085,7464,15080,1081025
themeparks.social,mastodon,4.2.3,6,2,2,1000
fed.qaz.red,mastodon,4.2.3,2,1,1,3496
mastodon.arch-linux.cz,mastodon,4.2.3,2945,257,988,96487
opayq.social,akkoma,3.8.0,2,1,2,68
howcyborgs.chat,mastodon,4.2.3,1,1,1,597
mstdn.yakitamago.info,mastodon,4.2.1,57,12,15,521671
waterford.international,hometown,4.0.10+hometown-1.1.1,12,2,6,1585
djanzu.tokyo,mastodon,4.2.1,9,2,9,26274
don.dondododon.com,mastodon,4.2.3,6,3,6,171
suomi.social,mastodon,4.2.1,56,24,53,9109
cuche.cc,akkoma,3.10.4-0-g0af8e93,1,1,2,223
social.spiezmaestro.ch,mastodon,4.2.3,1,1,1,122
fed.sbcloud.cc,mastodon,4.2.1,31,23,28,12757
xtaldave.net,mastodon,4.2.3,1,1,1,1674
misskey.life,misskey,2023.11.1,911,null,null,119002
rant.lol,sharkey,2023.11.2,3,null,null,40
libretooth.gr,mastodon,4.2.3,2292,262,504,267332
deacon.social,mastodon,4.2.3,420,73,184,35858
stellaria.network,mastodon,4.2.0,11,2,4,384927
chatter.monster,pleroma,2.5.1,9,2,2,47
spoonie.community,mastodon,4.1.4,25,5,12,5127
planetearth.social,mastodon,4.2.3,149,52,167,1057
feddit.uk,lemmy,0.18.5,3012,227,814,6762
xarxamontgri.masto.host,mastodon,4.2.3,11,3,6,32533
m.universetoday.com,mastodon,4.2.0,10,3,5,2063
flausch.social,mastodon,4.2.3,12,7,9,2670
dvd.chat,firefish,1.0.5-dev20,810,251,803,67395
peertube.linuxrocks.online,peertube,5.2.1,477,45,140,93102
social.1up.ninja,mastodon,4.2.3,6,3,3,149161
this.mouse.rocks,mastodon,4.2.3,53,18,25,252478
iconfactory.world,mastodon,4.1.4,4,3,3,639
im-in.space,mastodon,4.3.0-alpha.0+glitch,1049,146,270,112729
fribygda.no,mastodon,4.2.3,100,49,85,39365
urbanists.social,mastodon,4.2.3,6196,1002,2194,312364
helvede.net,mastodon,4.2.3,211,100,165,78685
social.mondoweiss.net,mastodon,4.2.3,2,2,2,1570
ph2.ains-no-misskey.com,misskey,2023.11.1,4,null,null,599
mystickynotes.com,mastodon,4.2.1,3,1,1,80
toot.ale.gd,mastodon,4.1.3,11,6,9,2732
calc.aloneroid.one,calckey,13.1.4.1,2,1,1,12961
cr8r.gg,mastodon,4.3.0-alpha.0+glitch,3551,254,1104,42420
aut.social,mastodon,4.2.3,304,109,196,12444
mstdn.yue-kichi.world,mastodon,4.2.1,2,1,2,3496
bin.pol.social,kbin,0.10.1,63,29,61,179
mastodon.slightlycyberpunk.com,mastodon,4.1.4,10,7,7,12346
comms.thedigitallancabin.net,akkoma,3.10.4-1-gebfb617b,12,12,14,1116
don.wsoft.ws,mastodon,4.2.1,14,10,10,829
social.hendrixgames.com,pleroma,2.5.4,5,3,3,33825
weirder.earth,hometown,3.5.14+hometown-1.0.8,1204,356,511,1075458
mstr.cloud,mastodon,4.3.0-nightly.2023-10-22+glitch,1,1,1,3045
photodn.net,mastodon,4.2.0,1952,135,330,136212
hoshipaso.net,firefish,1.0.3,5,1,3,10897
kitsunesoba.com,cherrypick,4.5.2,11,null,null,6831
mastodon.flockofnazguls.com,mastodon,4.2.3,2,2,2,451
sciencemastodon.com,mastodon,4.2.3,1405,288,645,45990
msk.kitazawa.me,misskey,2023.11.1,51,null,null,16509
seaofog.com,mastodon,3.4.6,1763,320,483,321874
social.filipesm.eu,gotosocial,0.13.0 git-f4fcffc,1,null,null,225
ottawa.place,hometown,4.0.10+hometown-1.1.1,211,66,112,49498
is-a.cat,mastodon,4.3.0-alpha.0+glitch,11,8,21,7733
mastodon.brk.io,mastodon,4.2.3,9,4,6,860
dtth.ch,gotosocial,0.13.0-rc1,12,null,null,4195
tsumikey.party,firefish,1.0.3,4,2,2,3352
soapbox.midwaytrades.com,pleroma,2.5.54-594-gb094e92c.develop+soapbox,4,4,4,81476
saltedskies.social,mastodon,4.2.1,2,1,2,6
gyutte.site,misskey,2023.11.1,176,null,null,61053
media.fsfe.org,peertube,6.0.2,2,2,2,263
mastodon.catwuschel.com,mastodon,4.2.3,14,10,12,12231
misskey.na2na.dev,misskey,2023.11.1-na2na-v3,13,null,null,69106
studyabroad.social,mastodon,4.0.2,5,0,2,6
mastodon.nexusuk.org,mastodon,4.2.0,2,1,2,1695
lviv.social,mastodon,4.2.1,68,15,30,8785
spinny.city,akkoma,3.10.4-1-gebfb617b,8,7,8,1292
mstdn.vodka,mastodon,4.2.3,34,5,9,16564
life.starly.blue,akkoma,3.10.3-0-g43c5fd5,6,3,6,644
mede.family,misskey,2023.11.1,10,null,null,989
skeptics.social,mastodon,4.1.9,45,18,27,14748
mastodon.zyun.jp,mastodon,4.2.3,1,1,1,94
kastelo.dev,mastodon,4.2.0,3,2,2,569
mwaters.net,wordpress,6.4.2,1,1,0,304
logoff.website,mastodon,4.2.3,4,3,4,3057
derpy.masto.host,mastodon,4.2.3,2,1,2,139
yysk.icu,mastodon,4.1.4,9,6,8,263594
mastodon.electroncash.de,mastodon,4.2.1,2,2,2,57
firefish.hintertomb.net,firefish,1.0.5-rc,7,5,5,306
esq.social,mastodon,4.2.0,549,115,227,70337
mastodon.petripulkkinen.social,mastodon,4.2.3,1,1,1,42
toot.me.uk,mastodon,4.2.1,7,5,6,10547
morph.todon.de,mastodon,4.2.3,3,3,3,3736
beach.city,mastodon,4.1.8+beachcity1.10.0,164,43,67,262389
social.amairo.space,firefish,1.0.5-rc+neko:231206.4,16,14,14,445
live.clar.ke,owncast,0.1.1,1,1,1,126
social.itu.dk,mastodon,4.2.1,26,10,16,481
mi.growthers.dev,misskey,13.14.2,23,null,null,3373
fediverse.rm-rf.club,akkoma,3.8.0,1,1,1,4
social.ceod.net,mastodon,4.3.0-alpha.0,2,1,1,40
umaikebab.xyz,mastodon,4.2.1,9,6,9,13160
verified.mastodonmedia.xyz,mastodon,4.2.0,113,6,13,3393
social.altetanke.com,mastodon,4.2.3,2,2,2,43
mastodon.monoceros.co.za,mastodon,4.2.3,5,2,2,4864
mastodon.bostoncaucus.club,mastodon,4.1.4,3,1,1,658
tacobelllabs.net,mastodon,4.2.3,154,99,100,74550
highlightmilk.net,misskey,2023.11.0,4,null,null,228
vis.social,mastodon,4.2.3,6212,550,935,172701
mastodon.com.tr,mastodon,4.2.1,20771,1330,6582,469657
an.errant.cloud,mastodon,4.2.3,11,4,7,1681
social.hostpath.de,mastodon,4.2.3,2,2,2,123
114514.misskey.one,misskey,2023.9.3,5,null,null,1337
misskey.traction.jp,misskey,12.119.2,22,1,2,8425
warpday.net,misskey,2023.11.0,417,null,null,178937
furs.social,mastodon,4.2.1,68,27,28,4710
events.graz.social,Mobilizon,4.0.2,94,null,null,1149
darkfriend.social,mastodon,4.2.3,165,33,91,22124
circumstances.run,mastodon,4.3.0-alpha.0+glitch.th,20,15,17,36497
brotka.st,akkoma,3.10.4-0-gebfb617,9,5,7,42384
ngrdk.fedicity.net,mastodon,4.2.1,3,2,3,3310
fedi.codepenguin.io,firefish,1.0.3,11,3,9,5431
himagine.club,firefish,1.0.5-rc,110,64,105,26348
social.taker.fr,mastodon,4.2.1,120,11,17,12428
social.foxdn.net,akkoma,3.10.4,1,1,1,66
ericpuryear.com,mastodon,4.2.3,2,1,1,1091
social.openrightsgroup.org,mastodon,4.2.0,8,3,5,2534
pink-hair.studio,misskey,13.14.1,8,null,null,537
toot.reformed.social,mastodon,4.1.10,3,0,3,5
edgetips.tech,misskey,2023.10.1,3,null,null,241
lemmy.eco.br,lemmy,0.18.5,1119,103,390,2326
comam.es,snac,2.44-dev,6,3,5,2312
jabberwocky.moe,mastodon,3.3.0rc2,30,4,9,182549
shonk.social,sharkey,2023.11.2,22,null,null,1679
tabletop.social,mastodon,4.2.0+glitch,3159,246,449,148879
freespeech.group,akkoma,3.10.4-0-gebfb617,203,5,7,35948
palewi.re,mastodon,4.2.3,13,11,12,17858
milker.cafe,pleroma,2.5.51-289-g401e832f.develop+soapbox,29,21,26,604003
social.astralsystem.com,mastodon,4.2.3,1,1,1,280
unbound.social,mastodon,4.2.3,183,21,52,12384
jws.news,wordpress,6.4.2,2,2,2,1052
cc.pwntoney.com,mastodon,4.2.3,2,1,1,406
fedi.ikeran.org,sharkey,2023.11.2.beta1,4,null,null,1877
toot.works,mastodon,4.2.3,66,18,50,9883
invasionx.cc,firefish,1.0.3,3,1,1,34
social.teci.world,pleroma,2.5.51-436-ge8928e22.develop+soapbox,114,10,44,31031
pubeurope.com,mastodon,4.1.9,4,3,4,99969
rage.love,hometown,4.0.10+hometown-1.1.1,107,58,71,377624
toot.hostdon.ne.jp,mastodon,4.2.1,1,1,1,383
okpeace.org,mastodon,4.2.0,11,4,7,2135
kasei.ski,misskey,2023.11.1-kaseiski,699,null,null,113498
mastodon.likids.info,mastodon,4.2.3,3,3,4,3836
moar.cachapa.xyz,misskey,2023.10.2,148,null,null,45685
canada.masto.host,mastodon,4.2.3,299,43,88,35513
calebhearth.com,mastodon,4.2.3,2,1,1,702
jir.moe,pleroma,2.6.0,22,9,22,8186
m.divita.eu,mastodon,4.2.3,1,1,1,1093
soc.nochn.net,mastodon,4.2.1,3,3,3,3310
misskey.bktsk.com,misskey,2023.11.1,5,null,null,193
decept.org,akkoma,3.9.3-0-g9d7c877,93,19,30,13407
quakers.social,mastodon,4.1.4,139,33,73,4126
genomic.social,mastodon,4.2.3,3710,792,1738,117663
mastodon.praxis.red,mastodon,4.2.0,9,3,5,641
mistodon.cloud,mastodon,4.2.1,104,54,77,302209
social.shrn.co,mastodon,4.2.3,1,1,1,25
myhobby.zone,mastodon,4.2.1,1,1,1,14
mastodon.la,mastodon,4.2.0,2475,260,660,482583
gazouiller.fr,mastodon,4.1.4,10,5,5,75
neo.knzk.me,mastodon,4.2.1+nzws,3,2,3,2751
social.mythic-beasts.com,mastodon,4.2.1,1,1,1,689
agora.echelon.pl,akkoma,3.10.3-212-g6cc523bd-develop,2,1,1,9632
dresden.network,mastodon,4.2.3,3677,765,1300,240513
ellis.social,mastodon,4.1.5,89,18,40,1235
genserver.social,akkoma,3.10.3-0-gc887dd4,980,156,375,5587
seafoam.space,akkoma,3.10.4-0-gebfb617,124,45,78,30787
social.khajiit.de,mastodon,4.2.1,7,3,5,594
mstdn.b-shock.org,mastodon,4.2.3,42,8,10,118236
xvlt.net,mastodon,4.2.3,29,8,13,2824
pleroma.envs.net,akkoma,3.10.4-0-g0af8e93,220,51,99,19394
video.blender.org,peertube,5.0.0,5,2,3,995
kneel.before.dog,akkoma,3.10.4,4,2,3,888
mk.xiupos.net,misskey,2023.11.0-poskey-e150ee7,7,null,null,62458
ms.nagisite.xyz,misskey,2023.11.1,33,null,null,16132
fan.vtubertoot.com,mastodon,4.1.0,53,16,44,961
hive.institute,mastodon,4.2.0,6,4,5,258
tubul.net,mastodon,4.3.0-alpha.0+glitch,1,1,1,2992
yuri.garden,misskey,2023.12.0-yurigarden.pre0,263,null,null,61923
mastodon.developage.de,mastodon,4.0.2,1,1,1,4
mastodon.dias.ie,mastodon,4.2.2,43,15,23,4148
koto.moe,akkoma,3.10.4-1-gebfb617b,1,1,1,235
virtualkemomimi.net,misskey,2023.11.1-mewl1,267,null,null,15342
fedi.wilde.pl,gotosocial,0.12.2 git-096c517,1,null,null,152
gultsch.social,mastodon,4.2.1,1,1,1,112
misskey.heonian.org,misskey,2023.11.1,31,null,null,37304
soc.saiyajin.space,mastodon,4.3.0-alpha.0+glitch,3,3,4,1452
conf.tube,peertube,5.0.1,14,0,4,533
social.overlappingmagisteria.org,mastodon,4.2.3,14,4,8,2755
mi.yude.moe,misskey,2023.11.1,47,null,null,24947
rairarai.hostdon.ne.jp,mastodon,4.2.1,2,1,1,25615
sotl.social,mastodon,4.2.3,166,11,48,2401
sigmoid.social,mastodon,4.2.3,10541,1499,3592,163344
coales.co,hometown,4.0.10+hometown-1.1.1,36,8,9,18648
redwings.social,mastodon,4.2.3,1,1,1,13
popon.pptdn.jp,mastodon,4.2.0,12,2,2,102638
pl.teleyal.blog,pleroma,2.6.0,2,1,2,618
epicure.social,mastodon,4.2.2,904,139,275,62489
airpollution.science,mastodon,4.2.0,90,10,21,1572
uoh.cx,akkoma,3.10.4-1-gebfb617b,7,1,1,573
spacelase.rs,mastodon,4.2.3,21,7,19,3298
deepspace.social,mastodon,4.2.3,15,6,10,6263
mastodon.acc.umu.se,mastodon,4.1.8,26,8,11,15800
ambrosia.moe,sharkey,2023.12.0.beta1.custard5,57,null,null,12388
toot.si,mastodon,4.2.3,715,148,274,44665
be-lieve.hostdon.ne.jp,mastodon,4.2.1,669,198,206,86919
misskey.backspace.fm,misskey,2023.11.1-bsk-4.0.7,2572,null,null,1718530
zzz.hirunekingdom.com,mastodon,4.2.1,4,4,4,2525
yamashita.social,firefish,1.0.1,6,2,3,2427
alentours.cc,mastodon,4.2.0,5,3,3,950
kyou.social,akkoma,3.5.0-0-gd9508474b,2,null,null,10844
laserdisc.party,mastodon,4.2.3,82,26,38,255461
mast.ahri.cloud,mastodon,4.1.6-ln-custom,3,1,1,32
akkoma.scarlet.house,akkoma,3.9.3-28-g9d7c877d,1,1,1,45
sebitech.social,mastodon,3.5.1,11,3,4,47
social.secretsealing.club,akkoma,3.10.2,1,1,1,17
toot.portes-imaginaire.org,mastodon,4.1.5,808,189,368,40221
masts.lv,mastodon,4.2.0,15,5,7,897
x0f.org,mastodon,4.2.1,36,15,24,25157
pixelfed.uno,pixelfed,0.11.9,7776,873,2623,536036
martinh.net,mastodon,4.2.3,1,1,1,3588
lemmy.blahaj.zone,lemmy,0.18.4-kt.2,7339,556,1867,10011
howdidthisgethere.masto.host,mastodon,4.2.3,1,1,1,2246
creative.ai,mastodon,4.0.6,16,1,13,27118
mi.kitsunebi-ya.com,misskey,2023.11.1,4,null,null,5616
social.nikkasystems.com,mastodon,4.2.2,3,2,3,459
nagoyadon.jp,mastodon,4.2.3,134,25,31,201382
procydon.net,mastodon,4.2.1,3,1,2,389
flipping.rocks,hometown,4.0.10+hometown-1.1.1,80,38,58,61202
retro.social,mastodon,4.1.3,72,22,33,273633
mastodon.matrix.org,mastodon,3.5.14,186,8,11,7980
essjax.com,mastodon,4.2.3,1,1,1,2272
remotelab.uk,mastodon,4.2.3,1,1,1,362
ukadon.shillest.net,mastodon,4.3.0-alpha.0,290,148,158,190456
fedia.io,mbin,1.2.0,4256,224,2739,3134
terror.black,mastodon,4.1.4+glitch,5,3,5,20273
kids.0px.io,misskey,2023.9.3-kids,213,null,null,5885
social.georgeb.net,mastodon,4.2.1,2,1,1,276
gaypirates.club,mastodon,4.2.0,652,175,630,42970
autistics.life,mastodon,4.2.3,113,61,99,38868
m.bonzoesc.net,mastodon,4.2.0,3,1,2,18041
msk.kessai-otaku.club,misskey,2023.11.1,8,null,null,1382
rustearain.space,misskey,2023.11.1,19,null,null,5428
kcore.org,mastodon,4.2.3,5,2,6,7128
kazv.moe,pleroma,2.6.0-0-g2c7e0b20,815,112,245,104341
dood.net,akkoma,3.10.3-0-gc887dd4,1,1,1,1959
toot.garden,mastodon,4.2.3,346,78,252,34563
vkl.world,mastodon,4.2.3,2196,375,994,46417
misskey.haku-kazamaru.club,misskey,13.13.2,9,null,null,3055
nixeneko.info,pleroma,2.6.0,2,2,2,41658
sysad.ninja,mastodon,4.1.4+glitch,12,2,5,2945
mofu.kemo.no,mastodon,4.2.3,192,36,60,16457
sai-miyahara-jrw207-1035.com,misskey,13.13.2,4,null,null,16
mof.kemomi.me,misskey,2023.12.0-beta.1,77,null,null,7043
social.wildeboer.net,mastodon,4.2.3,1,1,1,4097
fw3rd-bc.jp,misskey,2023.11.1,76,null,null,20228
social.strangetextures.com,mastodon,4.2.3,1,1,1,587
mastodon.cardina1.red,mastodon,4.2.2,3,3,3,202113
pl.nagi.fan,pleroma,2.6.0,13,3,7,629
mstdn.rinsuki.net,mastodon,3.5.14+rinsuki.2,16,3,5,52186
real-escape.jp,mastodon,4.2.3,31,1,2,12408
ffxiv-mastodon.com,mastodon,4.3.0-alpha.0,3182,582,1323,615299
gosuslugi.social,akkoma,3.8.0,36,5,16,197
social.vanilli.uk,gotosocial,0.13.0-rc1 git-0e2c342,5,null,null,178
social.gfsc.studio,hometown,4.0.6+hometown-1.1.1,12,7,10,2702
vrsimility.masto.host,mastodon,4.2.3,1,1,1,2158
syasai.club,mastodon,4.2.1,5,3,5,846
toot.renn.es,mastodon,4.2.3,3,1,3,173
social.groene.nl,mastodon,4.2.1,15,6,6,1414
pont-bl.eu.org,akkoma,3.10.4-0-g0af8e93,1,1,1,281
thecommandline.social,mastodon,4.2.3,1,1,1,3126
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,6,null,null,57396
retrochat.online,mastodon,4.2.3,83,31,50,15191
sukebe.hostdon.ne.jp,mastodon,4.2.1,995,224,493,8038
innoq.social,mastodon,4.2.0,40,25,31,2061
mk.gabe.rocks,misskey,2023.11.1,4,null,null,5951
pl.kotobank.ch,pleroma,2.6.50-158-g6a6a631c-develop,17,4,5,76775
mastodon.underworld.fr,mastodon,4.2.3,112,19,35,8606
gardenstate.social,mastodon,4.2.3,644,90,229,30371
pl.catboyindustries.co,akkoma,3.10.3-221-g6fb91d79-develop,10,2,3,410
machteburch.social,mastodon,4.2.1,908,217,417,56721
social.fluxfox.dev,mastodon,4.2.1,4,2,4,5063
synapse.cafe,mastodon,4.1.0+glitch,174,63,166,4204
mstdn-social.com,mastodon,4.2.3,3,3,3,297
mastodon.murkworks.net,mastodon,4.2.3,18,13,17,42634
movsw.0x0.st,iceshrimp,2023.12-pre4,3,1,1,27237
sanchayanmaity.com,gotosocial,0.12.1 git-5fdc005,2,null,null,1228
booktoot.social,mastodon,4.2.0,67,15,27,3785
avatastic.uk,mastodon,4.3.0-alpha.0+glitch,1,1,1,2678
mstdn.virtecam.net,mastodon,4.2.1,3,1,2,4328
openedtech.social,mastodon,4.2.0,143,21,57,1553
honeytree.social,mastodon,4.2.1,4,1,2,1621
mastodon.cc,mastodon,4.1.9,1892,75,166,76607
crowleyclub.com,mastodon,4.2.3,2,1,2,1000
lethallava.land,firefish,1.0.5-rc,805,284,794,67009
kmlg.jp,misskey,2023.11.1,7,null,null,5925
leroma.shrieker.net,pleroma,2.4.5-10-g3a6cf093-master-pooza,10,null,null,1438
trolley.seattlebus.space,mastodon,4.2.3,2,2,2,1076
routing.center,mastodon,4.2.0,8,4,4,24
pleroma.payfrit.com,pleroma,2.5.2-13-g2d193861,10,3,10,9762
cubhub.social,mastodon,4.3.0-alpha.0,1998,1021,1987,129617
iwshkey.com,firefish,1.0.5-rc,80,65,79,9987
sts.lqt.moe,pleroma,2.6.0,1,1,1,7934
linernotes.club,mastodon,4.0.2,393,50,91,46030
subversive.zone,mastodon,4.2.3,77,33,50,36854
mstdn.co.uk,mastodon,4.2.3,3,1,1,4466
froggie.town,misskey,13.14.1,40,null,null,9126
meow.church,akkoma,3.10.3-0-g43c5fd5,7,6,8,171
mastodon.derg.nz,mastodon,4.2.3,14,9,13,7944
intahnet.co.uk,mastodon,4.2.1,6,3,4,4195
m.einverne.info,mastodon,4.1.6,16,5,5,24843
me.memories.am,mastodon,4.0.2,16,5,10,2177
mastodooooooon.xyz,mastodon,4.1.9,47,7,13,226276
social.ishikuro.info,mastodon,4.2.1,1,1,1,25
mastodon.chuggybumba.com,mastodon,4.2.1,5,1,3,3216
www.librepunk.club,mastodon,4.1.4+glitch,244,62,105,119332
social.grahamharper.net,mastodon,4.2.3,2,2,2,142
ezdog.org,mastodon,4.2.3,1,1,1,5309
akkoma.ascyltos.social,akkoma,3.10.4,5,3,7,57
social.targaryen.house,mastodon,4.2.3,3783,41,77,108477
pxlmo.com,pixelfed,0.11.9,8244,804,3009,3028739
connectified.com,mastodon,4.2.3,12,9,11,12605
ubuntu.social,mastodon,4.2.3,34,25,29,13922
mewl.me,misskey,2023.11.1-mewl1,4,null,null,187650
mona.do,mastodon,3.4.6,1429,379,504,562718
skrivel.se,mastodon,4.2.3,11,6,7,5080
swiss.social,mastodon,4.2.3,2068,717,1276,157241
uni.vuwuv.com,mastodon,4.2.3,1,1,1,88
mastodon.bida.im,mastodon,3.5.10,20679,1145,4340,887668
bvp.me,mastodon,4.2.1,3,1,2,1925
mastodon.xn--t8jzbl7g.jp,mastodon,4.2.1,1,1,1,2503
soulzeppel.in,wordpress,6.4.2,1,1,1,3019
social.camph.net,misskey,2023.11.1,66,null,null,3759
geshasky.45wa.jp,misskey,13.14.2,12,null,null,7
mog.blue,mastodon,4.2.0,11,8,10,7020
ploen.social,mastodon,4.2.3,21,11,14,2356
social.litehell.info,mastodon,4.2.3,2,2,2,1323
social.eviealways.com,mastodon,4.2.3,1,1,1,149
misskey.marib.one,misskey,13.13.2,12,null,null,119
egirl.social,mastodon,4.2.3,1,1,1,1995
ak.vern.cc,akkoma,3.9.3,74,8,21,3574
gensokyo.social,mastodon,4.2.1,3645,74,207,107452
thelake.town,mastodon,4.0.2,7,3,5,8364
social.chatty.monster,mastodon,4.3.0-alpha.0+glitch,3,2,2,4509
fedi.worf.win,akkoma,3.10.4-1-gebfb617b,8,3,8,320
mkey.enzan.org,misskey,2023.11.1,6,null,null,37
introvert.social,akkoma,3.10.2-0-gba1ed37,7,1,2,811
silversword.online,mastodon,4.2.3,192,23,84,5675
quasselkopf.de,mastodon,4.2.2,4,1,1,10813
sometimes.social,mastodon,4.3.0-alpha.0+glitch,5,2,2,6773
front-end.social,mastodon,4.2.3,260,181,209,83988
mstdn.toad-in-the-hole.net,mastodon,4.2.3,1,1,1,206
wpmastodon.es,mastodon,4.2.3,31,8,10,756
pleromer.net,pleroma,2.6.50-870-gfdbcf998.develop+soapbox,1,1,2,3475
autisticnomad.social,mastodon,4.1.0,2,2,2,734
dev.ard.social,mastodon,4.1.11,20,6,8,18336
pinky.st,misskey,2023.11.1,8,null,null,3456
i1.no,mastodon,4.2.3,34,11,23,1042
mastodon.launay.org,mastodon,3.5.16,2,2,2,1093
500plus.slavistapl.eu.org,akkoma,3.10.4-0-gebfb617,1,1,1,305
free.gaycatgirl.sex,akkoma,3.9.3-28-g9d7c877d,8,7,7,4003
startrek.website,lemmy,0.18.5,2949,175,628,5111
maniakey.homes,misskey,2023.11.1,187,null,null,15312
flauschhausen.de,mastodon,4.1.11,2,1,2,3
sonomu.club,mastodon,4.2.3,123,76,94,68875
lou.lt,mastodon,4.2.1,3949,68,160,105526
social.bau-ha.us,mastodon,4.2.3,801,175,288,108248
social.nauk.io,akkoma,3.10.4-0-g0af8e93,8,3,4,1138
glitch.lgbt,mastodon,4.2.0,76,12,41,6439
dialup.cafe,mastodon,4.2.1,12,4,5,7893
tube.kockatoo.org,peertube,6.0.1,13,8,10,27179
social.medienzentrum.rocks,mastodon,4.2.3,12,5,12,84
beefyboys.win,pleroma,2.4.52-1751-gc6e4a123.develop+soapbox,71,11,25,58608
trekkies.social,mastodon,4.2.3,91,26,47,9552
misskey.until.tsukuba.one,misskey,2023.11.1,17,null,null,4395
misskey.betaful.life,misskey,2023.11.1,5,null,null,7182
rebel.ar,mastodon,4.2.1,450,228,392,19251
mk.skima.jp,misskey,13.12.0,796,null,null,9632
yellowmustard.club,mastodon,4.2.3,134,33,61,6003
relay.infosec.exchange,aoderelay,v0.3.104-HEAD-a0f9827e,1,1,1,0
nightly.fedibird.com,fedibird,0.1,356,161,301,201801
photo.kurotanesou.com,wordpress,6.4.2,1,1,1,27
mk.arks.cafe,misskey,2023.11.1,165,null,null,7909
s.o2l.ie,mastodon,4.2.3,2,1,1,732
blacktwitter.io,mastodon,4.1.4,1503,118,315,71672
mstdn.ht164.jp,mastodon,3.4.6ht,2,0,0,16244
social.toyuzuko.dev,mastodon,4.2.1,2,2,2,163
post.lurk.org,hometown,4.0.10+hometown-1.1.1,664,291,361,128618
atsudon.fedicity.net,mastodon,4.2.1,1,1,1,2767
bikeshed.party,pleroma,2.6.50-178-g40391065-optimistic-inbox,12,5,8,2572
uwu.social,mastodon,4.2.1+uwu,1341,115,325,315621
social.makerforums.info,mastodon,4.2.0+glitch,70,16,28,12103
saturation.social,hometown,4.0.10+hometown-1.1.1,86,24,37,20093
mastodon.localecho.net,mastodon,4.1.9,11,3,4,681
misskey.midorichan.net,misskey,13.14.2,13,null,null,120
tribe.net,mastodon,4.2.1,2085,292,1216,12571
social.pseudoramble.com,firefish,1.0.3,2,1,1,892
crab.garden,mastodon,4.3.0-alpha.0+glitch,4,3,3,13959
misskey.7ka.org,misskey,2023.12.0-beta.3,262,null,null,89564
sandbox.skoji.jp,mastodon,4.2.3,2,1,1,35790
merovingian.club,mastodon,3.5.3,504,190,351,76774
vtdon.com,mastodon,4.2.1,1055,234,844,104318
lgtm.systems,mastodon,4.2.3,5,2,3,425
social.edist.ro,mastodon,4.3.0-alpha.0+glitch,26,21,25,28394
hauntedgames.net,writefreely,0.13.2,1,null,null,16
torsi.ca,firefish,1.0.3,7,0,2,151
