domain,application,version,users,MAU,HYAU,posts
chitter.xyz,mastodon,4.1.3+chitter,1158,288,436,1158889
autonomous.zone,mastodon,4.2.3,110,47,71,15286
m.yufushiro.dev,mastodon,4.1.11+yufushiro,1,1,1,1980
hacky.town,mastodon,4.2.0,5,2,2,1853
mstdn.tomokiwakimoto.com,mastodon,3.1.5,1,1,1,7522
mastodon.imaginatrix.xyz,mastodon,4.2.1,1,1,1,194
cunnin.me,mastodon,4.2.0,29,6,10,2364
16bit.picopico.party,misskey,2023.12.2,97,null,null,14907
oldbytes.space,mastodon,4.3.0-alpha.0+glitch,986,400,567,293903
bigshoulders.city,hometown,4.0.6+hometown-1.1.1,132,29,43,25924
afop.social,mastodon,4.2.3,3,3,3,23
event-federation.eu,wordpress,6.4.2,1,1,1,3
misskey.udonchan.tk,misskey,13.14.2,3,null,null,4
m.femboy.im,mastodon,4.2.3,4,4,7,405
tv.schenklradio.de,owncast,0.1.2,1,1,1,74
misskey.sweshelo.jp,misskey,2023.11.1,31,null,null,45968
live.retrostrange.com,owncast,0.1.2,1,1,1,304
junkhub.org,mastodon,4.2.3,2,2,2,6378
sharpletters.net,mastodon,4.3.0-alpha.0,1,1,1,953
fanfare.horse,mastodon,4.1.10,297,40,77,18384
misskey.omhnc.net,misskey,2023.12.2,8,null,null,197010
tootsfrom.ahabitual.dev,mastodon,4.2.3,2,2,2,18032
wiwi.video,peertube,6.0.2,3796,100,366,860
tau-ceti.space,mastodon,4.3.0-alpha.0+glitch,3,1,3,3621
sukebepacos.com,mastodon,4.2.1,1,1,1,3733
misskey.damnx.net,misskey,2023.12.1,3,null,null,42190
social.trechnex.com,mastodon,4.2.3,1,1,1,237
misskey.azumabashi.dev,misskey,2023.12.2,2,null,null,951
mi.nxsux.xyz,misskey,2023.12.2,4,null,null,1794
ostfrie.se,akkoma,3.10.2-0-gba1ed37,4,3,4,783
tighnari.site,mastodon,4.2.3,3,1,1,1377
pleroma.amefur.asia,pleroma,2.5.2-v2-5-2-workbench,1,1,1,7492
irrsinn.life,mastodon,4.2.0,1,1,1,1201
mastodon.transneptune.net,mastodon,4.2.3,16,3,7,7965
aucubin.social,mastodon,4.2.3,1,1,1,0
social.tabathawood.com,mastodon,4.1.3,2,1,2,2477
vkl.world,mastodon,4.2.3,2228,316,830,47838
social.looprock.com,gotosocial,0.12.2 git-096c517,1,null,null,16
social.nerdzoom.media,mastodon,4.2.3,5,5,5,269
mastodon.keekerdc.com,mastodon,4.2.1,2,1,1,317
skytatu.com,mastodon,4.2.1,1,1,1,309
tube.rebellion.global,peertube,5.0.0,59,6,13,1197
cathode.church,mastodon,4.1.4+glitch+cathode,203,105,141,107131
social.rebellion.global,mastodon,4.1.4,198,41,52,44947
opayq.social,akkoma,3.8.0,2,1,2,81
howcyborgs.chat,mastodon,4.2.3,1,1,1,651
thelemmy.club,lemmy,0.19.2,456,48,172,433
djanzu.tokyo,mastodon,4.2.1,9,3,4,26278
don.dondododon.com,mastodon,4.2.3,6,3,3,219
cuche.cc,akkoma,3.10.4-0-g0af8e93,1,1,2,245
social.spiezmaestro.ch,mastodon,4.2.3,1,1,1,196
social.xenofem.me,pleroma,2.6.1,213,91,148,109382
iyasaretai.pw,mastodon,4.2.1,42,23,31,143612
misskey.greent.jp,misskey,2023.12.2,6,null,null,873
omgwars.com,mastodon,4.2.2,6,2,2,1784
lemmy.ca,lemmy,0.19.2,6996,1343,3055,25455
stellaria.network,mastodon,4.2.0,11,2,3,387746
soc.kurator.tech,mastodon,4.2.3,4,3,3,4301
lemmy.ml,lemmy,0.19.2,50292,2651,8461,110944
mastodon.arch-linux.cz,mastodon,4.2.3,2956,243,797,102068
fwoof.space,mastodon,4.3.0-alpha.0+glitch,8,8,8,2813
social.detektor.fm,mastodon,4.2.3,7,6,6,1975
holyassociates.com,wordpress,6.4.2,1,1,1,3
mi.taichan.site,misskey,2023.11.1-nade1.4.6,129,null,null,44012
oransns.com,mastodon,4.1.7,603,78,110,950362
meetiko.org,firefish,1.0.5-rc,44,17,34,10225
social.nkb.fr,mastodon,4.2.3,3,2,3,1208
social.1up.ninja,mastodon,4.2.3,6,2,3,148544
artatomic.social,mastodon,4.2.3,1,1,1,2393
u.misskey.studio,misskey,13.6.1,21,null,null,8714
nerdfight.online,akkoma,3.9.3-0-g9d7c877,8,6,6,5683
istanza.ch,mastodon,4.2.3,2,2,2,3165
social.mondoweiss.net,mastodon,4.2.3,2,2,2,1792
oisaur.com,mastodon,4.3.0-alpha.0,33,30,31,8844
mystickynotes.com,mastodon,4.2.1,3,1,1,80
recsys.social,mastodon,4.2.3,88,9,25,9630
nso.group,mastodon,4.2.1,78,39,59,1764
calc.aloneroid.one,calckey,13.1.4.1,2,1,1,14770
cr8r.gg,mastodon,4.3.0-alpha.0+glitch,3628,291,897,44557
pbs.idv.tw,mastodon,4.3.0-nightly.2024-01-12+glitch,19,9,18,126133
atmasto.com,mastodon,4.2.3,2,1,2,1192
bin.pol.social,kbin,0.10.1,72,22,58,303
mastodon.slightlycyberpunk.com,mastodon,4.1.4,10,8,8,13258
fed.sbcloud.cc,mastodon,4.2.3,32,18,29,16993
calculate.social,mastodon,4.2.3,241,26,29,9102
our-town.social,akkoma,3.10.4,5,3,3,302
social.baradoz.cloud,akkoma,3.10.4,5,2,5,1236
akk.de-lacom.be,akkoma,3.10.3-1-g43c5fd5d,1,1,1,808
fedi.software,firefish,1.0.4-beta31,12,8,10,2213
social.bau-ha.us,mastodon,4.2.3,806,185,272,110145
miki.live4you.one,misskey,2023.11.1,49,null,null,2622
mental.social,mastodon,4.1.7,1630,277,434,1312376
imacme.ca,mastodon,4.2.3,1,1,1,284
social.filipesm.eu,gotosocial,0.13.0 git-f4fcffc,1,null,null,297
mstdn.jnsk.info,mastodon,4.1.0,1,1,1,21941
mastodon.sboots.ca,mastodon,4.2.3,1,1,1,4642
obufalus.jp,mastodon,4.2.1,136,102,105,39537
bookstodon.com,mastodon,4.2.1,495,156,372,21752
saltedskies.social,mastodon,4.2.1,2,1,1,6
mrow.pet,mastodon,4.3.0-alpha.0+glitch,2,2,2,1120
pixel.tchncs.de,pixelfed,0.11.9,4869,955,2566,792208
dembowski.social,mastodon,4.2.3,3,2,2,6128
kusso-yotta.com,misskey,2023.11.1,37,null,null,1244
mastodon.derg.nz,mastodon,4.3.0-alpha.0,14,9,11,8756
mk.lei202.com,meisskey,10.102.685-m544,28,6,9,144328
fedi.getimiskon.xyz,akkoma,3.10.4,13,9,13,16251
genomic.social,mastodon,4.2.3,3747,704,1574,122727
beta.noyaskey.net,noyaskey,13.13.2-takamatsu,239,null,null,72841
dmv.community,mastodon,4.2.3,527,168,271,74983
studyabroad.social,mastodon,4.0.2,5,0,2,6
mastodon.nexusuk.org,mastodon,4.2.0,2,1,2,1715
62ki.net,yoiyami,v6-beta26_based_on_12.119.2,6,1,5,66590
fru.bar,mastodon,4.1.9,16,11,16,1248
mastodon.beer,mastodon,4.2.3,305,81,150,16550
skeptics.social,mastodon,4.1.9,45,19,27,16017
mastodon.zyun.jp,mastodon,4.2.3,1,1,1,135
fashionsocial.host,mastodon,4.2.3,105,17,35,15512
derpy.masto.host,mastodon,4.2.3,2,1,2,160
pleroma.otter.sh,akkoma,3.5.0-12-g63f2d1cb,5,null,null,57092
chatsubo.cbrpnk.dev,misskey,13.14.1,8,null,null,4499
zomglol.wtf,mastodon,4.2.3,2,1,1,1329
mastodon.petripulkkinen.social,mastodon,4.2.3,1,1,1,44
yojohan.cc,misskey,2023.12.2-kakurega.1.28.5,97,null,null,18103
mstdn.chao.tokyo,gotosocial,0.13.0 git-f4fcffc,2,null,null,4355
dosei.fun,misskey,2023.12.1,16,null,null,1947
einestages.friediversum.de,mastodon,4.2.3,2,2,2,2197
live.clar.ke,owncast,0.1.1,1,1,1,130
social.apfelfunk.com,mastodon,4.2.3,5,5,5,2702
fediverse.rm-rf.club,akkoma,3.8.0,1,1,1,4
social.ceod.net,mastodon,4.3.0-alpha.0,2,1,1,56
social.saarland,mastodon,4.2.3,307,110,138,63268
fedicy.us.to,snac,2.44-dev,1,1,1,875
dym.sh,gotosocial,0.13.0 git-f4fcffc,1,null,null,5595
mastodon.monoceros.co.za,mastodon,4.2.3,5,2,2,5521
unstraight.club,mastodon,4.2.3,33,5,16,6133
mastodon.novylen.net,mastodon,4.2.0,7,3,3,8243
varishangout.net,pleroma,2.5.50-149-g5576f7d1-develop,2503,238,410,1019049
highlightmilk.net,misskey,2023.11.0,4,null,null,239
vancity.social,firefish,1.0.4-beta31,185,19,51,2451
mstdn.kgtkr.net,mastodon,4.1.9,6,5,5,712
xn--8r9a.com,mastodon,4.2.1,1,1,1,125
weirder.earth,hometown,3.5.14+hometown-1.0.8,1205,351,474,1105436
vaughan.social,mastodon,4.2.3,2,1,2,64
social.hostpath.de,mastodon,4.2.3,2,2,2,133
howdee.social,mastodon,4.2.0,4,2,2,2944
114514.misskey.one,misskey,2023.12.0,5,null,null,1553
misskey.traction.jp,misskey,12.119.2,22,1,2,8491
taruntarun.net,mastodon,4.3.0-alpha.0,64,18,25,237949
hyk.piyoskey.com,firefish,1.0.5-dev14-piyoskey,404,128,400,171898
meemu.org,mastodon,4.1.4+glitch,431,78,120,149853
foxhold.net,mastodon,4.2.3,2,2,2,1412
events.graz.social,Mobilizon,4.0.2,97,null,null,1247
imaginair.es,mastodon,4.1.3+glitch,349,93,132,102063
char.lissocial.com,misskey,2023.11.1,5,null,null,29
varmint.town,mastodon,4.2.0,3,2,3,1347
pink-hair.studio,misskey,13.14.1,8,null,null,562
gameguard.moe,misskey,2023.12.2,9,null,null,5945
oldfriends.live,mastodon,4.2.3,7,6,6,17405
social.foxdn.net,akkoma,3.10.4,1,1,1,63
social.rand0m.fail,mastodon,4.2.3,1,1,1,453
bath.social,hometown,4.0.10+hometown-1.1.1,60,10,23,1682
buff.tomboyfan.club,akkoma,3.10.4-1-gebfb617b,12,5,9,5221
toot.reformed.social,mastodon,4.1.10,3,0,1,3
nfdi.social,mastodon,4.1.11,125,70,104,4300
edgetips.tech,misskey,2023.12.2,3,null,null,395
social.sp-codes.de,mastodon,4.2.3,58,24,44,16646
social.shadowkat.net,pleroma,2.6.0,2,1,1,42374
annihilation.social,pleroma_anni,2.6.0-2-g6b975ebd,50,27,53,44929
social.chiefgyk3d.com,mastodon,4.2.3,23,9,15,4752
packmates.org,mastodon,4.2.1,61,37,59,22141
jabberwocky.moe,mastodon,3.3.0rc2,30,4,8,187121
msky.syaku.me,firefish,1.0.5-rc+neko:231227.a,4,2,2,185
crag.social,mastodon,4.2.3,2,1,1,1684
lemmy.zip,lemmy,0.19.2,2093,437,874,9896
mountains.social,mastodon,4.2.3,477,135,234,22433
esq.social,mastodon,4.2.0,574,132,223,74190
mi.halu.ink,misskey,2023.12.2,22,null,null,18335
handon.club,mastodon,4.2.3,334,155,197,3849439
palewi.re,mastodon,4.2.3,13,10,12,19492
mamot.fr,mastodon,4.2.1,38369,2895,4201,6277456
simian.rodeo,hometown,4.0.10+hometown-1.1.1,14,9,10,8372
lemmy.dbzer0.com,lemmy,0.19.2,12154,1028,2650,12971
dragonchat.org,mastodon,4.2.3,218,87,155,40309
social.astralsystem.com,mastodon,4.2.3,1,1,1,297
turtleisland.social,mastodon,4.2.3,34,23,30,6881
bbs.kawa-kun.com,pleroma,2.5.52-289-gd1b7f5b1-bbs-kawa-kun-com,75,14,17,264015
fedi.ikeran.org,sharkey,2023.11.2.beta1,4,null,null,2359
c0tt0n.world,akkoma,3.10.4-0-gebfb617,5,1,5,187
federate.social,mastodon,4.2.3,560,123,188,65536
snooker.uk.to,mastodon,4.2.3,21,9,14,8604
mochiwasadon.com,mastodon,4.2.3,1,1,1,2452
mycrowd.ca,akkoma,3.10.4-1-gebfb617b,149,23,54,76999
toot.hostdon.ne.jp,mastodon,4.2.1,1,1,1,457
notacult.social,mastodon,4.2.0,112,30,43,25505
dair-community.social,mastodon,4.2.3,399,57,97,41641
astolfo.social,magnetar,14.0.0-alpha+magnetar-0.2.0,0,0,0,0
mastodon.likids.info,mastodon,4.2.3,3,3,4,4174
yodangang.express,misskey,2023.12.0,66,null,null,6819
theres.life,mastodon,4.3.0-alpha.0+glitch,304,67,98,48680
calebhearth.com,mastodon,4.2.3,2,1,1,755
lemy.lol,lemmy,0.19.2,412,128,238,280
lesbian.solutions,mastodon,4.2.0+glitch,37,20,26,286768
woem.space,akkoma,3.10.4-0-gebfb617,37,32,36,70634
onigiri.kyoten.net,mastodon,4.2.1,2,4,4,14
cybercult.biz,mastodon,4.2.1,1,1,1,109
misskey.bktsk.com,misskey,2023.12.2,5,null,null,193
decept.org,akkoma,3.9.3-0-g9d7c877,93,19,30,13609
takanoriskey.toppu.jp,misskey,13.14.2,33,null,null,576
quakers.social,mastodon,4.1.4,144,27,69,4192
esoteric.party,mastodon,4.2.3,12,6,9,2835
mastodon.murkworks.net,mastodon,4.2.3,18,11,17,45440
social.shrn.co,mastodon,4.2.3,1,1,1,25
myhobby.zone,mastodon,4.2.2,1,1,1,17
gazouiller.fr,mastodon,4.1.4,10,4,5,84
agora.echelon.pl,akkoma,3.10.3-221-g6fb91d79-develop,2,1,1,10014
guild.combinehonnete.com,mastodon,4.2.3,2,1,2,96
msky.co8rt.blue,misskey,2023.11.1,4,null,null,192
1uca.com,kmyblue,4.2.3+kmyblue.5.13-LTS,7,2,2,202904
don.mosasa.dog,mastodon,4.2.1,1,1,1,18
aachen.social,mastodon,4.2.3,96,28,48,7429
comicscamp.club,hometown,4.0.10+hometown-1.1.1,139,29,38,54191
dawdling.net,mastodon,4.2.3,1,1,1,6325
ruud.social,akkoma,3.10.4-0-gebfb617,2,2,2,259
kneel.before.dog,akkoma,3.10.4,4,2,2,953
mastodon.tucsonsentinel.com,mastodon,3.5.3,8,3,3,4384
yuri.garden,misskey,2023.12.2+yurigarden.0,266,null,null,63377
misskey.backspace.fm,misskey,2023.12.2-bsk-5.0.5,2682,null,null,2031401
hive.institute,mastodon,4.2.0,6,3,5,269
tubul.net,mastodon,4.3.0-alpha.0+glitch,1,1,1,2729
bungle.online,sharkey,2023.11.2,28,null,null,88804
mastodon.developage.de,mastodon,4.0.2,1,0,1,4
next.sizedon.com,misskey,2023.10.2,48,null,null,323
tooot.im,mastodon,4.2.3,3376,503,1129,545640
social.ffmuc.net,mastodon,4.2.3,21,14,16,712
crimew.gay,akkoma,3.10.3-200-g5c164028-develop,58,37,49,73488
social.joelle.us,mastodon,4.2.3,4,2,2,2638
pacmanfan.co.nz,gotosocial,0.13.0 git-f4fcffc,1,null,null,83
soc.saiyajin.space,mastodon,4.3.0-alpha.0+glitch,3,3,3,1461
dtp-mstdn.jp,mastodon,3.2.0,498,403,2862,35549
waldvogel.family,mastodon,4.2.3,2,1,1,1316
rairarai.hostdon.ne.jp,mastodon,4.2.1,2,1,1,26739
sotl.social,mastodon,4.2.3,166,14,32,2414
jir.moe,pleroma,2.6.1,23,11,19,9063
lemmy.blahaj.zone,lemmy,0.18.4-kt.2,7440,565,1462,10989
redwings.social,mastodon,4.2.3,1,1,1,13
spirelli.net,owncast,0.1.2,1,1,1,41
popon.pptdn.jp,mastodon,4.2.0,12,2,2,102638
changelog.social,mastodon,4.2.1,10,7,9,1859
reptileskey.jp,misskey,13.13.2,26,null,null,167
pix.rheall.me,pixelfed,0.11.8,4,0,1,263
helmholtz.social,mastodon,4.2.3,27,21,25,3706
zzz.hirunekingdom.com,mastodon,4.2.1,4,4,4,3308
todon.nl,mastodon,4.2.3,3350,375,544,1398646
europhiles.uk,gotosocial,0.13.1 git-ccecf5a,2,null,null,2989
yamashita.social,firefish,1.0.3,6,2,3,2510
subversive.zone,mastodon,4.2.3,80,40,50,39288
ravearizona.club,mastodon,4.2.3,12,2,9,840
mast.ahri.cloud,mastodon,4.1.6-ln-custom,5,1,1,31
akkoma.scarlet.house,akkoma,3.9.3-28-g9d7c877d,1,1,1,46
xerrem.xyz,mastodon,4.2.0,9,8,11,13866
mastodon.ml,mastodon,4.2.1,2642,810,1681,806758
masts.lv,mastodon,4.2.0,15,6,6,940
fedisnap.com,pixelfed,0.11.9,874,184,515,316782
yggdrasil.social,pleroma,2.5.0,179,6,11,40269
howdidthisgethere.masto.host,mastodon,4.2.3,2,2,2,3371
reax.work,misskey,2023.12.2,28,null,null,5646
creative.ai,mastodon,4.0.6,16,1,13,27111
mi.kitsunebi-ya.com,misskey,2023.12.2,4,null,null,7984
nagoyadon.jp,mastodon,4.2.3,134,25,29,203429
procydon.net,mastodon,4.2.1,3,1,2,397
craftgoblin.club,mastodon,4.2.3,6,3,6,2474
beefyboys.win,pleroma,2.4.52-1751-gc6e4a123.develop+soapbox,71,7,24,58979
krigskunst.social,mastodon,4.2.3,93,30,58,12807
fyrfli.social,akkoma,3.10.3-1-g43c5fd5d,9,6,9,1050
kids.0px.io,misskey,2023.9.3-kids,221,null,null,4870
ap.uta8a.net,mastodon,4.2.3,1,1,1,277
mede.family,misskey,2023.11.1,10,null,null,1014
sk.204.jp,misskey,2023.12.2,794,null,null,15929
msk.kessai-otaku.club,misskey,2023.11.1,8,null,null,1396
mastodonsuomi.fi,mastodon,4.2.3,49,18,38,20124
misskey.tailc0bbe.ts.net,misskey,2023.12.2,37,null,null,3700
tsumikey.party,firefish,1.0.3,4,2,2,3923
brioco.social,firefish,1.0.5-rc,8,3,3,1121
solarpunk.moe,mastodon,4.2.0-rc2+glitch,117,61,93,137986
relay.toot.yukimochi.jp,activity-relay,2.0.4,439,439,439,null
nixeneko.info,pleroma,2.6.0,2,2,2,43055
frennet.xyz,misskey,2023.11.1,12,null,null,3302
sai-miyahara-jrw207-1035.com,misskey,13.13.2,4,null,null,16
social.wildeboer.net,mastodon,4.2.3,2,2,2,4337
mitra.vpclmulqdq.moe,mitra,2.7.1,1,1,1,149
masto.deoan.org,mastodon,4.2.3,19,7,12,10378
mastodon.cardina1.red,mastodon,4.2.2,3,3,3,204759
alpherg.fedicity.net,mastodon,4.2.1,2,2,2,132
utopia.cool,mastodon,4.2.3,271,168,237,293217
pl.nagi.fan,pleroma,2.6.1,14,3,5,712
fedi.nlpagan.net,akkoma,3.10.4-1-gebfb617b,2,1,2,3477
mstdn.rinsuki.net,mastodon,3.5.14+rinsuki.2,16,3,5,53125
real-escape.jp,mastodon,4.2.3,32,3,4,12743
gosuslugi.social,akkoma,3.8.0,36,6,13,202
scrappydog.com,mastodon,4.2.3,2,1,1,100
emacsen.net,mastodon,4.2.3,1,1,1,9632
vrsimility.masto.host,mastodon,4.2.3,1,1,1,2321
syasai.club,mastodon,4.2.3,5,4,5,1107
toot.renn.es,mastodon,4.2.3,4,2,4,212
avery.garden,akkoma,3.10.4,2,2,2,2024
freiewaehler.social,mastodon,4.1.4,45,5,13,456
petrous.vislae.town,hometown,4.0.10+hometown-1.1.1,22,14,18,103486
pont-bl.eu.org,akkoma,3.10.4-0-g0af8e93,1,1,1,240
lm.korako.me,lemmy,0.19.2,40,4,5,17899
thecommandline.social,mastodon,4.2.3,1,1,1,3292
social.arpakuut.io,akkoma,3.10.4,1,1,1,10
someone.elses.computer,mastodon,4.2.0,60,26,46,12675
niklasbarning.de,wordpress,6.4.2,3,2,2,133
sukebe.hostdon.ne.jp,mastodon,4.2.1,1005,177,503,8246
vierays.net,mastodon,4.2.1,1,1,1,3526
mk.gabe.rocks,misskey,2023.12.2,4,null,null,6326
schleuss.online,mastodon,4.2.3,142,10,29,460718
simkey.net,misskey,12.120.0-simkey-2023-12-03,45,15,25,129821
lab.nyanide.com,pleroma,2.6.0,39,24,48,44328
pl.glitch.pm,pleroma,2.6.50-2-g4c5b45ed-develop,3,3,3,1633
nein.club,gotosocial,0.13.0 git-f4fcffc,1,null,null,283
digitaldarkage.cc,mastodon,4.1.10,11,2,7,3081
hapyyr.com,mastodon,4.2.3,3,2,2,744
masto.dontexist.org,pleroma,2.5.54-603-g95261979.develop+soapbox,2,1,2,51
movsw.0x0.st,iceshrimp,2023.12.1,3,1,1,28463
x0r.be,mastodon,4.1.4,261,51,88,34582
kasei.ski,misskey,2023.12.2-kaseiski,755,null,null,171455
misspi.net,misskey,2023.12.2,115,null,null,2471
misskey.systems,misskey,2024.1.0.dev.1.14,1402,null,null,1076528
typetura.social,mastodon,4.2.1,3,3,3,585
akkm.moongazer.net,akkoma,3.10.4-0-gebfb617,1,1,1,4
verified.mastodonmedia.xyz,mastodon,4.2.0,113,3,12,3426
goblin.camp,hometown,4.0.10+hometown-1.1.1,96,48,54,545775
kmlg.jp,misskey,2023.11.1,8,null,null,9230
mastodon.rxbrad.com,mastodon,4.2.3,2,1,2,313
tinnies.club,mastodon,4.1.11,39,23,23,5709
ne.codes,mastodon,4.3.0-alpha.0,25,1,2,924
social.bbc,mastodon,4.1.11,9,6,9,385
leroma.shrieker.net,pleroma,2.4.5-10-g3a6cf093-master-pooza,10,null,null,1438
routing.center,mastodon,4.2.0,8,3,4,26
qdon.space,mastodon,4.3.0-alpha.0+qdon.glitch,3520,470,1011,526693
mastodon.thirring.org,mastodon,4.2.1,85,43,60,59138
is.nota.live,mastodon,4.2.3-notalive,1644,165,259,369375
sts.lqt.moe,pleroma,2.6.1,1,1,1,8285
f.akyr.one,firefish,1.0.5-dev21,2,1,1,151
sayurili.hostdon.ne.jp,mastodon,4.2.1,1,1,1,558
mastodon.zergy.net,mastodon,4.2.3,9,5,6,7541
m.feyo.pw,mastodon,4.2.3,1,1,1,62
mastodon.adamazing.de,mastodon,4.2.3,1,1,1,16
me.memories.am,mastodon,4.0.2,16,4,9,2229
mzn-potatochips.me,mastodon,4.2.3,26,13,13,52580
mastodooooooon.xyz,mastodon,4.1.9,47,7,11,232138
ard.social,mastodon,4.1.11,14,11,14,17521
mastodon.chuggybumba.com,mastodon,4.2.1,6,2,4,3501
toot.garden,mastodon,4.2.3,356,81,204,38873
togl.me,mastodon,4.1.4,4,3,4,1540
social.grahamharper.net,mastodon,4.2.3,2,1,2,159
kagura.ch,misskey,13.13.2,67,null,null,4548
ezdog.org,mastodon,4.2.3,1,1,1,5704
woodland.cafe,mastodon,4.3.0-nightly.2023-12-04,1,1,1,493
rcsocial.net,mastodon,4.1.11,580,62,135,33245
akkoma.ascyltos.social,akkoma,3.10.4,5,4,5,62
cafe.otter.homes,misskey,2023.12.0,245,null,null,10385
misskey.yukoduka.com,misskey,2023.12.2,8,null,null,1630
iwshkey.com,firefish,1.0.5-rc,92,66,89,11619
pgh.social,mastodon,4.2.3,91,31,47,10784
quietzero.net,mastodon,4.2.1,9,2,5,223
commons.whatiwanttoknow.org,mastodon,4.1.2,2,1,1,4096
wakoka.com,mastodon,4.1.10,12,11,12,98558
mewl.me,misskey,2023.11.1-mewl1,4,null,null,188372
mastodon.joojak.net,mastodon,4.2.3,1,0,0,0
skrivel.se,mastodon,4.2.3,11,6,7,5236
mk.starnix.network,misskey,2023.9.3,35,null,null,2173
mastodon.themarkup.org,mastodon,4.2.3,2,1,2,257
masto.social,mastodon,4.2.3,185,22,35,3301
akamdon.com,mastodon,4.2.0,1378,715,1009,254944
dkm.cloud,mastodon,4.2.3,2,1,2,89
mastodon.xn--t8jzbl7g.jp,mastodon,4.2.3,1,1,1,381
tablegame.mstdn.cloud,mastodon,4.2.0,1335,109,166,1094847
soulzeppel.in,wordpress,6.4.2,1,1,1,3022
uuchten.lu,mastodon,4.2.3,2,1,2,25
cheeseburger.social,mastodon,4.2.0+glitch,70,11,23,7868
social.brainsys.com,mastodon,4.2.3,14,9,10,5071
w3c.social,mastodon,4.2.1,216,71,151,9161
toots.nu,mastodon,4.0.2,105,48,136,7081
ploen.social,mastodon,4.2.3,22,8,15,2522
social.litehell.info,mastodon,4.2.3,2,2,2,1390
social.eviealways.com,mastodon,4.2.3,1,1,1,153
egirl.social,mastodon,4.2.3,1,1,1,2150
mastodon.loss.com.de,mastodon,4.2.3,2,1,2,0
makibisskey.work,misskey,2023.12.2,5,null,null,627
rubber.social,mastodon,4.2.3,3807,752,1469,154597
thelake.town,mastodon,4.0.2,7,2,5,8656
fedi.worf.win,akkoma,3.10.4-1-gebfb617b,8,2,7,354
mkey.enzan.org,misskey,2023.11.1,6,null,null,44
introvert.social,akkoma,3.10.4-0-gebfb617,7,1,2,840
trunk.mad-scientist.club,mastodon,4.3.0-nightly.2023-12-13+glitch,6,4,5,77404
kiracollie.dog,mastodon,4.2.3,1,1,1,203
toad.social,mastodon,4.2.2,3061,533,1064,473795
noodle.social,mastodon,4.2.3,1,1,1,1417
mstdn.toad-in-the-hole.net,mastodon,4.2.3,1,1,1,114
wpmastodon.es,mastodon,4.2.3,31,5,10,759
den.raccoon.quest,misskey,2023.12.2,174,null,null,51475
privatter.info,firefish,1.0.5-rc,5,3,3,94
social.circl.lu,mastodon,4.2.3,54,11,23,5858
pinky.st,misskey,2023.11.1,8,null,null,4246
frankfurt.social,mastodon,4.2.0,220,87,132,19830
i1.no,mastodon,4.2.3,35,9,20,1061
toots.morepablo.com,akkoma,3.5.0-0-gd9508474b,1,null,null,408
apkallu.us,mastodon,4.2.3,1,1,2,62
free.gaycatgirl.sex,akkoma,3.9.3-28-g9d7c877d,8,7,7,4024
gearlandia.haus,pleroma,2.5.54-321-g17c336de-develop,64,22,34,228879
lounge.town,mastodon,4.2.3,1727,76,76,12407
flauschhausen.de,mastodon,4.1.11,2,1,2,3
coolmathgam.es,mastodon,4.3.0-alpha.0+chuckya,52,18,20,70884
poorlyrendered.com,mastodon,4.2.3,3,2,3,1513
fennec.town,akkoma,3.10.4-0-gebfb617,2,1,1,316
social.nauk.io,akkoma,3.10.4-0-g0af8e93,8,3,3,1145
glitch.lgbt,mastodon,4.2.0,76,12,24,6720
tinkerbetter.tube,peertube,6.0.2,2,1,2,34
social.bitfolk.com,mastodon,4.1.4,1,1,1,3081
fediphilosophy.org,mastodon,4.1.4,103,33,68,8884
pasokey.net,misskey,2023.11.1,49,null,null,18864
aldr.social,mastodon,4.2.3,3,3,3,1307
misskey.betaful.life,misskey,2023.12.2,5,null,null,7730
goto.77nn.it,gotosocial,0.13.1 git-ccecf5a,2,null,null,947
relay.infosec.exchange,aoderelay,v0.3.105-HEAD-8c811710,1,1,1,0
s.o2l.ie,mastodon,4.2.3,2,1,1,738
tldr.nettime.org,hometown,4.0.10+hometown-1.1.1,416,165,249,57141
twipped.social,mastodon,4.2.3,5,4,5,9558
social.toyuzuko.dev,mastodon,4.2.1,2,2,2,165
mastadano.com,mastodon,4.2.3,45,10,17,22244
khronos-rain.xyz,misskey,2023.12.2,12,null,null,3012
atsudon.fedicity.net,mastodon,4.2.1,1,1,1,3447
md.uzla.net,mastodon,4.2.3,3,4,4,326
mstdn.nicolog.jp,mastodon,4.2.1,3,2,3,5221
mastodon.localecho.net,mastodon,4.1.9,11,3,4,704
misskey.midorichan.net,misskey,2023.12.2,13,null,null,120
techhub.social,mastodon,4.2.3,79464,8235,19856,1372626
mstdn.3naly.xyz,mastodon,4.1.0rc3,12,8,9,6638
mi.7mi.site,misskey,2023.12.2-2024.01.17.1-c971edd,66,null,null,9850
sandbox.skoji.jp,mastodon,4.2.3,2,1,1,35878
urusai.social,mastodon,4.3.0-alpha.0+glitch,782,221,514,119033
mas.todon.rocks,mastodon,4.2.3,1,1,1,42
tea.codes,mastodon,3.5.9,2204,131,289,35066
ps-sw145sd.hostdon.ne.jp,mastodon,4.2.1,10,8,9,15252
gts.passthejoe.net,gotosocial,0.13.1 git-ccecf5a,2,null,null,2961
torsi.ca,firefish,1.0.3,7,0,1,176
typing.fish,mastodon,4.2.0,4,2,3,257
trans.enby.town,akkoma,3.10.2-158-g59af68c6-develop,8,5,8,33476
traningslara.se,wordpress,6.4.2,1,1,1,1830
